16.669,-2.2737e-14,7.5529e-14
16.696,-1.8948e-14,7.5135e-14
16.722,-1.1369e-14,9.605e-14
16.749,-1.3263e-14,8.4026e-14
16.776,-1.1369e-14,6.7423e-14
16.803,-1.8948e-14,8.9981e-14
16.829,-2.2737e-14,9.1536e-14
16.856,-2.6527e-14,9.7584e-14
16.883,-1.8948e-14,1.0378e-13
16.91,-2.2737e-14,1.008e-13
16.936,-2.2737e-14,1.008e-13
16.963,-2.6527e-14,8.2756e-14
16.99,-2.6527e-14,1.0205e-13
17,-2.6527e-14,8.7977e-14
17,0,0
17.027,2.3874e-13,9.7904e-13
17.054,2.7664e-13,1.1477e-12
17.08,2.8043e-13,1.1711e-12
17.107,2.918e-13,1.1847e-12
17.134,3.0316e-13,1.2318e-12
17.161,2.9938e-13,1.2166e-12
17.187,2.918e-13,1.2093e-12
17.214,3.0316e-13,1.2275e-12
17.241,2.9559e-13,1.2452e-12
17.268,3.0316e-13,1.2462e-12
17.294,2.9559e-13,1.2495e-12
17.321,2.9559e-13,1.2641e-12
17.348,2.918e-13,1.2644e-12
17.375,3.0316e-13,1.2594e-12
17.401,2.8422e-13,1.257e-12
17.428,2.918e-13,1.2492e-12
17.455,2.918e-13,1.2701e-12
17.482,2.9938e-13,1.264e-12
17.508,2.8801e-13,1.2606e-12
17.535,2.9559e-13,1.2847e-12
17.562,2.8043e-13,1.2676e-12
17.589,2.8801e-13,1.2652e-12
17.615,2.8422e-13,1.2641e-12
17.642,2.8043e-13,1.2514e-12
17.669,2.8043e-13,1.2652e-12
17.696,2.8043e-13,1.2669e-12
17.722,2.8422e-13,1.2725e-12
17.749,2.8043e-13,1.2697e-12
17.776,2.6527e-13,1.2537e-12
17.803,2.6906e-13,1.2672e-12
17.829,2.6527e-13,1.258e-12
17.856,2.6906e-13,1.2605e-12
17.883,2.7285e-13,1.2644e-12
17.91,2.7285e-13,1.2644e-12
17.936,2.6527e-13,1.2636e-12
17.963,2.6148e-13,1.2318e-12
17.99,2.6906e-13,1.2348e-12
18,2.6148e-13,1.2375e-12
18,0,0
18.027,1.2998e-12,1.5489e-11
18.054,1.6219e-12,1.9472e-11
18.08,1.7053e-12,2.0411e-11
18.107,1.7811e-12,2.1228e-11
18.134,1.747e-12,2.1673e-11
18.161,1.7205e-12,2.121e-11
18.187,1.8266e-12,2.1899e-11
18.214,1.7356e-12,2.1332e-11
18.241,1.747e-12,2.2563e-11
18.268,1.7394e-12,2.1658e-11
18.294,1.7697e-12,2.2628e-11
18.321,1.7129e-12,2.2011e-11
18.348,1.7621e-12,2.2604e-11
18.375,1.7356e-12,2.241e-11
18.401,1.6901e-12,2.1954e-11
18.428,1.7091e-12,2.2065e-11
18.455,1.6409e-12,2.2177e-11
18.482,1.6106e-12,2.205e-11
18.508,1.603e-12,2.2082e-11
18.535,1.6144e-12,2.1967e-11
18.562,1.6257e-12,2.1715e-11
18.589,1.4325e-12,2.1909e-11
18.615,1.5424e-12,2.2151e-11
18.642,1.5461e-12,2.2158e-11
18.669,1.5461e-12,2.2112e-11
18.696,1.5613e-12,2.1964e-11
18.722,1.5954e-12,2.172e-11
18.749,1.3756e-12,2.1919e-11
18.776,1.4931e-12,2.2165e-11
18.803,1.5045e-12,2.2146e-11
18.829,1.5158e-12,2.2081e-11
18.856,1.5386e-12,2.1934e-11
18.883,1.4362e-12,2.1985e-11
18.91,1.4666e-12,2.2064e-11
18.936,1.459e-12,2.2067e-11
18.963,1.4666e-12,2.2016e-11
18.99,1.459e-12,2.1936e-11
19,1.4666e-12,2.1903e-11
19,0,0
19.027,-7.5791e-15,2.8843e-14
19.054,-3.7896e-15,4.7048e-14
19.08,-1.8948e-14,6.7313e-14
19.107,-1.5158e-14,6.4955e-14
19.134,-7.5791e-15,6.6313e-14
19.161,-1.1369e-14,8.6272e-14
19.187,-1.5158e-14,5.7687e-14
19.214,-1.5158e-14,7.7471e-14
19.241,-1.5158e-14,7.7471e-14
19.268,-1.5158e-14,1.0227e-13
19.294,-1.5158e-14,7.7471e-14
19.321,-1.1369e-14,9.605e-14
19.348,-1.5158e-14,8.823e-14
19.375,-1.5158e-14,1.0654e-13
19.401,-1.5158e-14,1.0654e-13
19.428,-2.2737e-14,1.0513e-13
19.455,-7.5791e-15,9.4097e-14
19.482,-7.5791e-15,9.4097e-14
19.508,-7.5791e-15,9.4097e-14
19.535,-3.7896e-15,1.0549e-13
19.562,-7.5791e-15,1.2286e-13
19.589,-7.5791e-15,1.2286e-13
19.615,0,1.1942e-13
19.642,-3.7896e-15,1.0549e-13
